/fraternal/pastPotes.php	/fraternal/pastPotes.php	http://www.echomsk.spb.ru/	Mozilla/4.0 (compatible; Blog Search;)	133-221.sunnet.com.ua	1358564937	-	-	GET	-	N/D
/fraternal/clown.php	/fraternal/clown.php	#	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.2;  SLCC1;  .NET CLR 1.1.4325;  .NET CLR 2.0.40607;  .NET CLR 3.0.30729;  .NET CLR 3.5.30707;  MS-RTC LM 8)	msnbot-65-55-213-45.search.msn.com	1358565936	-	-	GET	-	en-us
/fraternal/bylaws.php	/fraternal/bylaws.php	#	Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)	173.199.114.75.ahrefs.com	1358567416	-	-	GET	-	N/D
/fraternal/pastPotes.php	/fraternal/pastPotes.php	#	Mozilla/5.0 (iPad; CPU OS 6_0_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A523 Safari/8536.25	69-167-219-133-static.customer.eplus.net	1358568304	-	-	GET	-	en-us
/fraternal/home.php	/fraternal/home.php	http://www.aladdinshrine.com/	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)	adsl-99-168-78-138.dsl.wotnoh.sbcglobal.net	1358568317	-	-	GET	-	en-US
/fraternal/lamp.php	/fraternal/lamp.php	http://www.aladdinshrine.com/fraternal/home.php	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)	adsl-99-168-78-138.dsl.wotnoh.sbcglobal.net	1358568320	-	-	GET	-	en-US
/fraternal/ashac.php	/fraternal/ashac.php	http://www.google.com/url?sa=t&amp;rct=j&amp;q=does%20shriners%20provide%20wheelchairs&amp;source=web&amp;cd=7&amp;ved=0CEsQFjAG&amp;url=http%3A%2F%2Fwww.aladdinshrine.org%2Ffraternal%2Fashac.php&amp;ei=dxv6UKmQMcHa2AXrmYCQDQ&amp;usg=AFQjCNFEPiZoN3bcSAS6SSGITfOQ6m_dXg&amp;bvm=bv.41248874,d.b2I	Mozilla/5.0 (iPad; U; CPU OS 4_3_2 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8H7 Safari/6533.18.5	ip68-226-71-202.cl.ri.cox.net	1358568334	-	-	GET	-	en-us
/fraternal/ross.php	/fraternal/ross.php	#	Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)	173.199.114.147.ahrefs.com	1358568771	-	-	GET	-	N/D
/fraternal/pastPotes.php	/fraternal/pastPotes.php	http://igry-casino.ru/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; ru) Opera 8.01	193.106.136.39.usersnat.smileweb.com.ua	1358570271	-	-	GET	-	N/D
/fraternal/history.php	/fraternal/history.php	#	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	msnbot-157-55-32-89.search.msn.com	1358570883	-	-	GET	-	N/D
/fraternal/pm.php	/fraternal/pm.php	http://www.aladdinshrine.org/fraternal/pm.php	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.94 Safari/537.4	142.0.44.147	1358571058	-	-	GET	-	N/D
/fraternal/registrar.php	/fraternal/registrar.php	#	Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)	173.199.114.147.ahrefs.com	1358573228	-	-	GET	-	N/D
/fraternal/circus.php	/fraternal/circus.php	#	Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)	crawl-66-249-73-227.googlebot.com	1358573440	-	-	GET	-	N/D
/fraternal/famousShriners.php	/fraternal/famousShriners.php	#	Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)	173.199.114.75.ahrefs.com	1358573501	-	-	GET	-	N/D
/fraternal/hamfest.php	/fraternal/hamfest.php	http://www.aladdinshrine.org/fraternal/hamfest.php	Opera/9.80 (Windows NT 6.1; WOW64; Edition Yx) Presto/2.12.388 Version/12.11	188.123.248.25	1358573556	-	-	GET	-	N/D
/fraternal/glsa.php	/fraternal/glsa.php	#	Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)	208-115-111-73-reverse.wowrack.com	1358575719	-	-	GET	-	N/D
/fraternal/history.php	/fraternal/history.php	#	Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)	208-115-111-73-reverse.wowrack.com	1358575721	-	-	GET	-	N/D
/fraternal/registrar.php	/fraternal/registrar.php	#	Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)	208-115-111-72-reverse.wowrack.com	1358576143	-	-	GET	-	N/D
/fraternal/steelDrum.php	/fraternal/steelDrum.php	#	Mozilla/5.0 (compatible; Ezooms/1.0; ezooms.bot@gmail.com)	208-115-111-72-reverse.wowrack.com	1358576146	-	-	GET	-	N/D
/fraternal/pastPotes.php	/fraternal/pastPotes.php	http://www.plasticsurgeon.com.ua/	Mozilla/5.0 (compatible; Add Catalog/2.1;)	109.120.157.179.addr.datapoint.ru	1358576160	-	-	GET	-	N/D
/fraternal/steubenville.php	/fraternal/steubenville.php	#	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	msnbot-157-55-32-75.search.msn.com	1358577838	-	-	GET	-	N/D
/fraternal/bylaws.php	/fraternal/bylaws.php	#	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	msnbot-157-55-32-97.search.msn.com	1358579553	-	-	GET	-	N/D
/fraternal/home.php	/fraternal/home.php	#	Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)	msnbot-157-55-32-97.search.msn.com	1358579553	-	-	GET	-	N/D
/fraternal/home.php	/fraternal/home.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580297	-	-	GET	-	N/D
/fraternal/calendar.php	/fraternal/calendar.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580297	-	-	GET	-	N/D
/fraternal/history.php	/fraternal/history.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580297	-	-	GET	-	N/D
/fraternal/form.php	/fraternal/form.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580297	-	-	GET	-	N/D
/fraternal/membership.php	/fraternal/membership.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580298	-	-	GET	-	N/D
/fraternal/divan.php	/fraternal/divan.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580298	-	-	GET	-	N/D
/fraternal/lamp.php	/fraternal/lamp.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580298	-	-	GET	-	N/D
/fraternal/groups.php	/fraternal/groups.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580298	-	-	GET	-	N/D
/fraternal/circus.php	/fraternal/circus.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580298	-	-	GET	-	N/D
/fraternal/ashac.php	/fraternal/ashac.php	#	Aboundex/0.2 (http://www.aboundex.com/crawler/)	173.193.219.168-static.reverse.softlayer.com	1358580298	-	-	GET	-	N/D
